id,municipio,provincia,gau,nombre_pro,nombre_mun
"23006","23006",23,"23006",Jaén,Arjona
23007_AM,23007_AM,23,23007_AM,Jaén,Arjonilla agregacion de municipios
"23009","23009",23,"23009",Jaén,Baeza
"2301001","23010",23,"23010",Jaén,Bailén distrito 01
"2301002","23010",23,"23010",Jaén,Bailén distrito 02
"2301003","23010",23,"23010",Jaén,Bailén distrito 03
23011_AM,23011_AM,23,23011_AM,Jaén,Baños de la Encina agregacion de municipios
23012_AM,23012_AM,23,23012_AM,Jaén,Beas de Segura agregacion de municipios
"23014","23014",23,"23014",Jaén,Begíjar
23015_AM,23015_AM,23,23015_AM,Jaén,Bélmez de la Moraleda agregacion de municipios
"23018","23018",23,"23018",Jaén,Cambil
23019_AM,23019_AM,23,23019_AM,Jaén,Campillo de Arenas agregacion de municipios
"2302401","23024",23,"23024",Jaén,"Carolina, La distrito 01"
"2302402","23024",23,"23024",Jaén,"Carolina, La distrito 02"
"2302403","23024",23,"23024",Jaén,"Carolina, La distrito 03"
"23025","23025",23,"23025",Jaén,Castellar
"23026","23026",23,"23026",Jaén,Castillo de Locubín
"23028","23028",23,"23028",Jaén,Cazorla
"23034","23034",23,"23034",Jaén,Fuensanta de Martos
"23038","23038",23,GAU Jaén,Jaén,"Guardia de Jaén, La"
"23039","23039",23,"23039",Jaén,Guarromán
23040_AM,23040_AM,23,23040_AM,Jaén,Lahiguera agregacion de municipios
23044_AM,23044_AM,23,23044_AM,Jaén,Huelma agregacion de municipios
23045_AM,23045_AM,23,23045_AM,Jaén,Huesa agregacion de municipios
23046_AM,23046_AM,23,23046_AM,Jaén,Ibros agregacion de municipios
"2305001","23050",23,GAU Jaén,Jaén,Jaén distrito 01
"2305002","23050",23,GAU Jaén,Jaén,Jaén distrito 02
"2305003","23050",23,GAU Jaén,Jaén,Jaén distrito 03
"2305004","23050",23,GAU Jaén,Jaén,Jaén distrito 04
"2305005","23050",23,GAU Jaén,Jaén,Jaén distrito 05
"2305006","23050",23,GAU Jaén,Jaén,Jaén distrito 06
"2305007","23050",23,GAU Jaén,Jaén,Jaén distrito 07
"2305008","23050",23,GAU Jaén,Jaén,Jaén distrito 08
"2305009","23050",23,GAU Jaén,Jaén,Jaén distrito 09
"23051","23051",23,"23051",Jaén,Jamilena
"23053","23053",23,"23053",Jaén,Jódar
2305501_AD,"23055",23,GAU Linares,Jaén,Linares distrito 01 agregacion de distritos
2305503_AD,"23055",23,GAU Linares,Jaén,Linares distrito 03 agregacion de distritos
"2305504","23055",23,GAU Linares,Jaén,Linares distrito 04
"2305505","23055",23,GAU Linares,Jaén,Linares distrito 05
"2305506","23055",23,GAU Linares,Jaén,Linares distrito 06
"2305507","23055",23,GAU Linares,Jaén,Linares distrito 07
"23056","23056",23,"23056",Jaén,Lopera
"23058","23058",23,"23058",Jaén,Mancha Real
"2305901","23059",23,"23059",Jaén,Marmolejo distrito 01
"2305902","23059",23,"23059",Jaén,Marmolejo distrito 02
"23060","23060",23,"23060",Jaén,Martos
23061_AM,23061_AM,23,23061_AM,Jaén,Mengíbar agregacion de municipios
23062_AM,23062_AM,23,23062_AM,Jaén,Montizón agregacion de municipios
23063_AM,23063_AM,23,23063_AM,Jaén,Navas de San Juan agregacion de municipios
"23066","23066",23,"23066",Jaén,Peal de Becerro
"23067","23067",23,"23067",Jaén,Pegalajar
23069_AM,23069_AM,23,23069_AM,Jaén,Porcuna agregacion de municipios
"23070","23070",23,"23070",Jaén,Pozo Alcón
23072_AM,23072_AM,23,23072_AM,Jaén,"Puerta de Segura, La agregacion de municipios"
23073_AM,23073_AM,23,23073_AM,Jaén,Quesada agregacion de municipios
23074_AM,23074_AM,23,23074_AM,Jaén,Rus agregacion de municipios
"23075","23075",23,"23075",Jaén,Sabiote
23079_AM,23079_AM,23,23079_AM,Jaén,Santisteban del Puerto agregacion de municipios
23080_AM,23080_AM,23,23080_AM,Jaén,Santo Tomé agregacion de municipios
23082_AM,23082_AM,23,23082_AM,Jaén,Siles agregacion de municipios
23086_AM,23086_AM,23,23086_AM,Jaén,Torredelcampo agregacion de municipios
"23087","23087",23,"23087",Jaén,Torredonjimeno
"23088","23088",23,"23088",Jaén,Torreperogil
23090_AM,23090_AM,23,23090_AM,Jaén,Torres agregacion de municipios
"23092","23092",23,"23092",Jaén,Úbeda
23093_AM,23093_AM,23,23093_AM,Jaén,Valdepeñas de Jaén agregacion de municipios
23094_AM,23094_AM,23,23094_AM,Jaén,Vilches agregacion de municipios
"23095","23095",23,"23095",Jaén,Villacarrillo
"23096","23096",23,"23096",Jaén,Villanueva de la Reina
23097_AM,23097_AM,23,23097_AM,Jaén,Villanueva del Arzobispo agregacion de municipios
"23099","23099",23,GAU Jaén,Jaén,"Villares, Los"
"23902","23902",23,"23902",Jaén,Bedmar y Garcíez
23903_AM,23903_AM,23,23903_AM,Jaén,Villatorres agregacion de municipios
"23904","23904",23,"23904",Jaén,Santiago-Pontones
"24008","24008",24,"24008",León,Astorga
"24010","24010",24,"24010",León,"Bañeza, La"
"24014","24014",24,"24014",León,Bembibre
24015_AM,24015_AM,24,24015_AM,León,Benavides agregacion de municipios
24021_AM,24021_AM,24,24021_AM,León,Boñar agregacion de municipios
"24030","24030",24,GAU Ponferrada,León,Cacabelos
"24034","24034",24,GAU Ponferrada,León,Camponaraya
24038_AM,24038_AM,24,24038_AM,León,Carracedelo agregacion de municipios
24039_AM,24039_AM,24,24039_AM,León,Carrizo agregacion de municipios
24056_AM,24056_AM,24,24056_AM,León,Cistierna agregacion de municipios
24059_AM,24059_AM,24,24059_AM,León,Corullón agregacion de municipios
24061_AM,24061_AM,24,24061_AM,León,Cuadros agregacion de municipios
24064_AM,24064_AM,24,GAU Ponferrada,León,Cubillos del Sil agregacion de municipios
"24065","24065",24,"24065",León,Chozas de Abajo
24070_AM,24070_AM,24,24070_AM,León,Fabero agregacion de municipios
24083_AM,24083_AM,24,24083_AM,León,Igüeña agregacion de municipios
24088_AM,24088_AM,24,24088_AM,León,Laguna de Negrillos agregacion de municipios
"2408901","24089",24,GAU León,León,León distrito 01
"2408902","24089",24,GAU León,León,León distrito 02
"2408903","24089",24,GAU León,León,León distrito 03
"2408904","24089",24,GAU León,León,León distrito 04
"2408905","24089",24,GAU León,León,León distrito 05
"2408906","24089",24,GAU León,León,León distrito 06
"2408907","24089",24,GAU León,León,León distrito 07
"2408908","24089",24,GAU León,León,León distrito 08
"2408909","24089",24,GAU León,León,León distrito 09
"2408910","24089",24,GAU León,León,León distrito 10
24092_AM,24092_AM,24,24092_AM,León,Llamas de la Ribera agregacion de municipios
24094_AM,24094_AM,24,24094_AM,León,Mansilla de las Mulas agregacion de municipios
"24114","24114",24,"24114",León,"Pola de Gordón, La"
"2411501","24115",24,GAU Ponferrada,León,Ponferrada distrito 01
"2411502","24115",24,GAU Ponferrada,León,Ponferrada distrito 02
2411503_AD,"24115",24,GAU Ponferrada,León,Ponferrada distrito 03 agregacion de distritos
"2411505","24115",24,GAU Ponferrada,León,Ponferrada distrito 05
24122_AM,24122_AM,24,24122_AM,León,Puente de Domingo Flórez agregacion de municipios
"24134","24134",24,"24134",León,"Robla, La"
24139_AM,24139_AM,24,24139_AM,León,Sahagún agregacion de municipios
"2414201","24142",24,GAU León,León,San Andrés del Rabanedo distrito 01
"2414202","24142",24,GAU León,León,San Andrés del Rabanedo distrito 02
"2414203","24142",24,GAU León,León,San Andrés del Rabanedo distrito 03
24148_AM,24148_AM,24,24148_AM,León,San Justo de la Vega agregacion de municipios
24154_AM,24154_AM,24,24154_AM,León,Santa Elena de Jamuz agregacion de municipios
24157_AM,24157_AM,24,24157_AM,León,Santa María del Páramo agregacion de municipios
24160_AM,24160_AM,24,24160_AM,León,Santas Martas agregacion de municipios
24162_AM,24162_AM,24,24162_AM,León,Santovenia de la Valdoncina agregacion de municipios
"24163","24163",24,GAU León,León,Sariegos
24166_AM,24166_AM,24,24166_AM,León,Soto de la Vega agregacion de municipios
24169_AM,24169_AM,24,24169_AM,León,Toreno agregacion de municipios
24170_AM,24170_AM,24,24170_AM,León,Torre del Bierzo agregacion de municipios
24175_AM,24175_AM,24,24175_AM,León,Valdefresno agregacion de municipios
24181_AM,24181_AM,24,24181_AM,León,Valderas agregacion de municipios
24183_AM,24183_AM,24,24183_AM,León,Valderrueda agregacion de municipios
"24188","24188",24,"24188",León,Valencia de Don Juan
"24189","24189",24,GAU León,León,Valverde de la Virgen
24196_AM,24196_AM,24,24196_AM,León,Vega de Espinareda agregacion de municipios
"24202","24202",24,"24202",León,Villablino
"24209","24209",24,"24209",León,Villafranca del Bierzo
24212_AM,24212_AM,24,24212_AM,León,Villamañán agregacion de municipios
"2422201","24222",24,GAU León,León,Villaquilambre distrito 01
"2422202","24222",24,GAU León,León,Villaquilambre distrito 02
"24223","24223",24,"24223",León,Villarejo de Órbigo
"25003","25003",25,"25003",Lleida,Agramunt
25007_AM,25007_AM,25,25007_AM,Lleida,Albatàrrec agregacion de municipios
25008_AM,25008_AM,25,25008_AM,Lleida,Albesa agregacion de municipios
"25011","25011",25,GAU Lleida,Lleida,Alcarràs
"25012","25012",25,GAU Lleida,Lleida,Alcoletge
"25013","25013",25,"25013",Lleida,Alfarràs
25016_AM,25016_AM,25,25016_AM,Lleida,Alguaire agregacion de municipios
"2501901","25019",25,"25019",Lleida,Almacelles distrito 01
"2501902","25019",25,"25019",Lleida,Almacelles distrito 02
"25021","25021",25,"25021",Lleida,Almenar
"25023","25023",25,GAU Lleida,Lleida,Alpicat
25025_AM,25025_AM,25,25025_AM,Lleida,Naut Aran agregacion de municipios
25029_AM,25029_AM,25,25029_AM,Lleida,Arbeca agregacion de municipios
25033_AM,25033_AM,25,25033_AM,Lleida,Artesa de Lleida agregacion de municipios
"25034","25034",25,"25034",Lleida,Artesa de Segre
25038_AM,25038_AM,25,25038_AM,Lleida,Aitona agregacion de municipios
"25040","25040",25,"25040",Lleida,Balaguer
25047_AM,25047_AM,25,25047_AM,Lleida,Bellcaire d'Urgell agregacion de municipios
25048_AM,25048_AM,25,25048_AM,Lleida,Bell-lloc d'Urgell agregacion de municipios
"25050","25050",25,"25050",Lleida,Bellpuig
25051_AM,25051_AM,25,25051_AM,Lleida,Bellver de Cerdanya agregacion de municipios
25053_AM,25053_AM,25,25053_AM,Lleida,Benavent de Segriàagregacion de municipios
"25058","25058",25,"25058",Lleida,"Borges Blanques, Les"
25059_AM,25059_AM,25,25059_AM,Lleida,Bossòst agregacion de municipios
25062_AM,25062_AM,25,25062_AM,Lleida,Camarasa agregacion de municipios
"25072","25072",25,"25072",Lleida,Cervera
25099_AM,25099_AM,25,25099_AM,Lleida,Golmés agregacion de municipios
"25110","25110",25,"25110",Lleida,Guissona
25113_AM,25113_AM,25,25113_AM,Lleida,Ivars d'Urgell agregacion de municipios
25119_AM,25119_AM,25,25119_AM,Lleida,Juneda agregacion de municipios
"2512001","25120",25,GAU Lleida,Lleida,Lleida distrito 01
"2512002","25120",25,GAU Lleida,Lleida,Lleida distrito 02
"2512003","25120",25,GAU Lleida,Lleida,Lleida distrito 03
"2512004","25120",25,GAU Lleida,Lleida,Lleida distrito 04
"2512005","25120",25,GAU Lleida,Lleida,Lleida distrito 05
"2512006","25120",25,GAU Lleida,Lleida,Lleida distrito 06
"2512007","25120",25,GAU Lleida,Lleida,Lleida distrito 07
"2512008","25120",25,GAU Lleida,Lleida,Lleida distrito 08
"2512009","25120",25,GAU Lleida,Lleida,Lleida distrito 09
"25122","25122",25,"25122",Lleida,Linyola
"25137","25137",25,"25137",Lleida,Mollerussa
25149_AM,25149_AM,25,25149_AM,Lleida,Oliana agregacion de municipios
25158_AM,25158_AM,25,25158_AM,Lleida,"Palau d'Anglesola, El agregacion de municipios"
25171_AM,25171_AM,25,25171_AM,Lleida,"Pobla de Segur, La agregacion de municipios"
"25172","25172",25,"25172",Lleida,Ponts
25173_AM,25173_AM,25,25173_AM,Lleida,"Pont de Suert, El agregacion de municipios"
"25189","25189",25,GAU Lleida,Lleida,Rosselló
25192_AM,25192_AM,25,25192_AM,Lleida,Sant Guim de Freixenet agregacion de municipios
25193_AM,25193_AM,25,25193_AM,Lleida,Sant Llorenç de Morunys agregacion de municipios
"25203","25203",25,"25203",Lleida,"Seu d'Urgell, La"
25204_AM,25204_AM,25,25204_AM,Lleida,Seròs agregacion de municipios
"2520701","25207",25,"25207",Lleida,Solsona distrito 01
"2520702","25207",25,"25207",Lleida,Solsona distrito 02
25209_AM,25209_AM,25,25209_AM,Lleida,Sort agregacion de municipios
"2521701","25217",25,"25217",Lleida,Tàrrega distrito 01
"2521702","25217",25,"25217",Lleida,Tàrrega distrito 02
"2521703","25217",25,"25217",Lleida,Tàrrega distrito 03
"2521704","25217",25,"25217",Lleida,Tàrrega distrito 04
25223_AM,25223_AM,25,25223_AM,Lleida,Toràagregacion de municipios
"25228","25228",25,GAU Lleida,Lleida,Torrefarrera
25232_AM,25232_AM,25,25232_AM,Lleida,Torres de Segre agregacion de municipios
"25234","25234",25,"25234",Lleida,Tremp
25240_AM,25240_AM,25,25240_AM,Lleida,Vallfogona de Balaguer agregacion de municipios
"25243","25243",25,"25243",Lleida,Vielha e Mijaran
25907_AM,25907_AM,25,25907_AM,Lleida,Torrefeta i Florejacs agregacion de municipios
26002_AM,26002_AM,26,26002_AM,La Rioja,Agoncillo agregacion de municipios
"26005","26005",26,"26005",La Rioja,Albelda de Iregua
"26006","26006",26,"26006",La Rioja,Alberite
"26008","26008",26,"26008",La Rioja,Aldeanueva de Ebro
"2601101","26011",26,"26011",La Rioja,Alfaro distrito 01
"2601102","26011",26,"26011",La Rioja,Alfaro distrito 02
"2601801","26018",26,"26018",La Rioja,Arnedo distrito 01
"2601802","26018",26,"26018",La Rioja,Arnedo distrito 02
26021_AM,26021_AM,26,26021_AM,La Rioja,Autol agregacion de municipios
26026_AM,26026_AM,26,26026_AM,La Rioja,Baños de Río Tobía agregacion de municipios
"26036","26036",26,"26036",La Rioja,Calahorra
26042_AM,26042_AM,26,26042_AM,La Rioja,Casalarreina agregacion de municipios
26047_AM,26047_AM,26,26047_AM,La Rioja,Cervera del Río Alhama agregacion de municipios
26059_AM,26059_AM,26,26059_AM,La Rioja,Entrena agregacion de municipios
26061_AM,26061_AM,26,26061_AM,La Rioja,Ezcaray agregacion de municipios
"26064","26064",26,GAU Logroño,La Rioja,Fuenmayor
26071_AM,26071_AM,26,26071_AM,La Rioja,Haro agregacion de municipios
"26084","26084",26,GAU Logroño,La Rioja,Lardero
"2608901","26089",26,GAU Logroño,La Rioja,Logroño distrito 01
"2608902","26089",26,GAU Logroño,La Rioja,Logroño distrito 02
"2608903","26089",26,GAU Logroño,La Rioja,Logroño distrito 03
"2608904","26089",26,GAU Logroño,La Rioja,Logroño distrito 04
"2608905","26089",26,GAU Logroño,La Rioja,Logroño distrito 05
"2608906","26089",26,GAU Logroño,La Rioja,Logroño distrito 06
26099_AM,26099_AM,26,26099_AM,La Rioja,Murillo de Río Leza agregacion de municipios
"26102","26102",26,"26102",La Rioja,Nájera
26105_AM,26105_AM,26,26105_AM,La Rioja,Navarrete agregacion de municipios
26117_AM,26117_AM,26,26117_AM,La Rioja,Pradejón agregacion de municipios
"26125","26125",26,"26125",La Rioja,Rincón de Soto
26129_AM,26129_AM,26,26129_AM,La Rioja,San Asensio agregacion de municipios
"2613801","26138",26,"26138",La Rioja,Santo Domingo de la Calzada distrito 01
"2613802","26138",26,"26138",La Rioja,Santo Domingo de la Calzada distrito 02
"26168","26168",26,GAU Logroño,La Rioja,Villamediana de Iregua
"27005","27005",27,"27005",Lugo,Barreiros
"27006","27006",27,"27006",Lugo,Becerreá
27007_AM,27007_AM,27,27007_AM,Lugo,Begonte agregacion de municipios
"27010","27010",27,"27010",Lugo,Castro de Rei
"27011","27011",27,"27011",Lugo,Castroverde
27012_AM,27012_AM,27,27012_AM,Lugo,Cervantes agregacion de municipios
"27013","27013",27,"27013",Lugo,Cervo
27014_AM,27014_AM,27,27014_AM,Lugo,"Corgo, O agregacion de municipios"
"27015","27015",27,"27015",Lugo,Cospeito
"27016","27016",27,"27016",Lugo,Chantada
27018_AM,27018_AM,27,27018_AM,Lugo,"Fonsagrada, A agregacion de municipios"
"27019","27019",27,"27019",Lugo,Foz
"27020","27020",27,"27020",Lugo,Friol
27021_AM,27021_AM,27,27021_AM,Lugo,Xermade agregacion de municipios
"27022","27022",27,"27022",Lugo,Guitiriz
"27023","27023",27,"27023",Lugo,Guntín
27024_AM,27024_AM,27,27024_AM,Lugo,"Incio, O agregacion de municipios"
"27025","27025",27,"27025",Lugo,Xove
"27026","27026",27,"27026",Lugo,Láncara
27027_AM,27027_AM,27,27027_AM,Lugo,Lourenzá agregacion de municipios
"2702802","27028",27,GAU Lugo,Lugo,Lugo distrito 02
2702803_AD,"27028",27,GAU Lugo,Lugo,Lugo distrito 03 agregacion de distritos
2702804_AD,"27028",27,GAU Lugo,Lugo,Lugo distrito 04 agregacion de distritos
"2702805","27028",27,GAU Lugo,Lugo,Lugo distrito 05
2702807_AD,"27028",27,GAU Lugo,Lugo,Lugo distrito 07 agregacion de distritos
"27030","27030",27,"27030",Lugo,Mondoñedo
"27031","27031",27,"27031",Lugo,Monforte de Lemos
"27032","27032",27,"27032",Lugo,Monterroso
"27039","27039",27,"27039",Lugo,Outeiro de Rei
27040_AM,27040_AM,27,27040_AM,Lugo,Palas de Rei agregacion de municipios
27041_AM,27041_AM,27,27041_AM,Lugo,Pantón agregacion de municipios
27042_AM,27042_AM,27,27042_AM,Lugo,Paradela agregacion de municipios
27044_AM,27044_AM,27,27044_AM,Lugo,"Pastoriza, A agregacion de municipios"
27046_AM,27046_AM,27,27046_AM,Lugo,Pol agregacion de municipios
27047_AM,27047_AM,27,27047_AM,Lugo,"Pobra do Brollón, A agregacion de municipios"
27048_AM,27048_AM,27,27048_AM,Lugo,"Pontenova, A agregacion de municipios"
"27050","27050",27,"27050",Lugo,Quiroga
"27051","27051",27,"27051",Lugo,Ribadeo
"27057","27057",27,"27057",Lugo,Sarria
27058_AM,27058_AM,27,27058_AM,Lugo,"Saviñao, O agregacion de municipios"
"27060","27060",27,"27060",Lugo,Taboada
27063_AM,27063_AM,27,27063_AM,Lugo,"Valadouro, O agregacion de municipios"
"27065","27065",27,"27065",Lugo,Vilalba
"27066","27066",27,"27066",Lugo,Viveiro
"27902","27902",27,"27902",Lugo,Burela
"28002","28002",28,GAU Madrid,Madrid,Ajalvir
"28004","28004",28,GAU Madrid,Madrid,"Álamo, El"
"2800501","28005",28,GAU Madrid,Madrid,Alcalá de Henares distrito 01
"2800502","28005",28,GAU Madrid,Madrid,Alcalá de Henares distrito 02
"2800503","28005",28,GAU Madrid,Madrid,Alcalá de Henares distrito 03
"2800504","28005",28,GAU Madrid,Madrid,Alcalá de Henares distrito 04
"2800505","28005",28,GAU Madrid,Madrid,Alcalá de Henares distrito 05
"28006","28006",28,GAU Madrid,Madrid,Alcobendas
"2800701","28007",28,GAU Madrid,Madrid,Alcorcón distrito 01
"2800702","28007",28,GAU Madrid,Madrid,Alcorcón distrito 02
"2800703","28007",28,GAU Madrid,Madrid,Alcorcón distrito 03
"2800704","28007",28,GAU Madrid,Madrid,Alcorcón distrito 04
"28008","28008",28,"28008",Madrid,Aldea del Fresno
"28009","28009",28,GAU Madrid,Madrid,Algete
"28010","28010",28,"28010",Madrid,Alpedrete
28012_AM,28012_AM,28,28012_AM,Madrid,Anchuelo agregacion de municipios
"2801301","28013",28,GAU Aranjuez,Madrid,Aranjuez distrito 01
"2801302","28013",28,GAU Aranjuez,Madrid,Aranjuez distrito 02
"2801303","28013",28,GAU Aranjuez,Madrid,Aranjuez distrito 03
"2801304","28013",28,GAU Aranjuez,Madrid,Aranjuez distrito 04
"28014","28014",28,GAU Madrid,Madrid,Arganda del Rey
"28015","28015",28,GAU Madrid,Madrid,Arroyomolinos
"28018","28018",28,"28018",Madrid,Becerril de la Sierra
28019_AM,28019_AM,28,28019_AM,Madrid,Belmonte de Tajo agregacion de municipios
"28022","28022",28,GAU Madrid,Madrid,Boadilla del Monte
"28023","28023",28,"28023",Madrid,"Boalo, El"
"28026","28026",28,GAU Madrid,Madrid,Brunete
28027_AM,28027_AM,28,28027_AM,Madrid,Buitrago del Lozoya agregacion de municipios
"28028","28028",28,"28028",Madrid,Bustarviejo
"28030","28030",28,"28030",Madrid,"Cabrera, La"
"28031","28031",28,"28031",Madrid,Cadalso de los Vidrios
28032_AM,28032_AM,28,28032_AM,Madrid,Camarma de Esteruelas agregacion de municipios
"28033","28033",28,"28033",Madrid,Campo Real
"28036","28036",28,"28036",Madrid,Casarrubuelos
28037_AM,28037_AM,28,28037_AM,Madrid,Cenicientos agregacion de municipios
"28038","28038",28,"28038",Madrid,Cercedilla
"2804001","28040",28,GAU Madrid,Madrid,Ciempozuelos distrito 01
"2804002","28040",28,GAU Madrid,Madrid,Ciempozuelos distrito 02
"2804003","28040",28,GAU Madrid,Madrid,Ciempozuelos distrito 03
"28041","28041",28,GAU Madrid,Madrid,Cobeña
28042_AM,28042_AM,28,28042_AM,Madrid,Colmenar del Arroyo agregacion de municipios
"2804301","28043",28,"28043",Madrid,Colmenar de Oreja distrito 01
"2804302","28043",28,"28043",Madrid,Colmenar de Oreja distrito 02
"28044","28044",28,GAU Madrid,Madrid,Colmenarejo
"28045","28045",28,GAU Madrid,Madrid,Colmenar Viejo
"28046","28046",28,"28046",Madrid,Collado Mediano
"28047","28047",28,GAU Madrid,Madrid,Collado Villalba
"2804901","28049",28,GAU Madrid,Madrid,Coslada distrito 01
"2804902","28049",28,GAU Madrid,Madrid,Coslada distrito 02
"2804903","28049",28,GAU Madrid,Madrid,Coslada distrito 03
"2804904","28049",28,GAU Madrid,Madrid,Coslada distrito 04
"28050","28050",28,"28050",Madrid,Cubas de la Sagra
"28052","28052",28,"28052",Madrid,Chinchón
"28053","28053",28,GAU Madrid,Madrid,Daganzo de Arriba
"2805401","28054",28,"28054",Madrid,"Escorial, El distrito 01"
"2805402","28054",28,"28054",Madrid,"Escorial, El distrito 02"
28057_AM,28057_AM,28,28057_AM,Madrid,Fresno de Torote agregacion de municipios
"2805801","28058",28,GAU Madrid,Madrid,Fuenlabrada distrito 01
"2805802","28058",28,GAU Madrid,Madrid,Fuenlabrada distrito 02
"2805803","28058",28,GAU Madrid,Madrid,Fuenlabrada distrito 03
"2805804","28058",28,GAU Madrid,Madrid,Fuenlabrada distrito 04
"2805805","28058",28,GAU Madrid,Madrid,Fuenlabrada distrito 05
"2805806","28058",28,GAU Madrid,Madrid,Fuenlabrada distrito 06
"2805807","28058",28,GAU Madrid,Madrid,Fuenlabrada distrito 07
"2805808","28058",28,GAU Madrid,Madrid,Fuenlabrada distrito 08
"2805809","28058",28,GAU Madrid,Madrid,Fuenlabrada distrito 09
"28059","28059",28,GAU Madrid,Madrid,Fuente el Saz de Jarama
28060_AM,28060_AM,28,28060_AM,Madrid,Fuentidueña de Tajo agregacion de municipios
"28061","28061",28,GAU Madrid,Madrid,Galapagar
"2806501","28065",28,GAU Madrid,Madrid,Getafe distrito 01
"2806502","28065",28,GAU Madrid,Madrid,Getafe distrito 02
"2806503","28065",28,GAU Madrid,Madrid,Getafe distrito 03
"2806504","28065",28,GAU Madrid,Madrid,Getafe distrito 04
"28066","28066",28,GAU Madrid,Madrid,Griñón
28067_AM,28067_AM,28,28067_AM,Madrid,Guadalix de la Sierra agregacion de municipios
"28068","28068",28,"28068",Madrid,Guadarrama
"28072","28072",28,"28072",Madrid,Hoyo de Manzanares
"28073","28073",28,GAU Madrid,Madrid,Humanes de Madrid
"2807401","28074",28,GAU Madrid,Madrid,Leganés distrito 01
"2807402","28074",28,GAU Madrid,Madrid,Leganés distrito 02
"2807403","28074",28,GAU Madrid,Madrid,Leganés distrito 03
"2807404","28074",28,GAU Madrid,Madrid,Leganés distrito 04
"2807405","28074",28,GAU Madrid,Madrid,Leganés distrito 05
"2807406","28074",28,GAU Madrid,Madrid,Leganés distrito 06
"2807407","28074",28,GAU Madrid,Madrid,Leganés distrito 07
"28075","28075",28,"28075",Madrid,Loeches
"2807901","28079",28,GAU Madrid,Madrid,Madrid distrito 01
"2807902","28079",28,GAU Madrid,Madrid,Madrid distrito 02
"2807903","28079",28,GAU Madrid,Madrid,Madrid distrito 03
"2807904","28079",28,GAU Madrid,Madrid,Madrid distrito 04
"2807905","28079",28,GAU Madrid,Madrid,Madrid distrito 05
"2807906","28079",28,GAU Madrid,Madrid,Madrid distrito 06
"2807907","28079",28,GAU Madrid,Madrid,Madrid distrito 07
"2807908","28079",28,GAU Madrid,Madrid,Madrid distrito 08
"2807909","28079",28,GAU Madrid,Madrid,Madrid distrito 09
"2807910","28079",28,GAU Madrid,Madrid,Madrid distrito 10
"2807911","28079",28,GAU Madrid,Madrid,Madrid distrito 11
"2807912","28079",28,GAU Madrid,Madrid,Madrid distrito 12
"2807913","28079",28,GAU Madrid,Madrid,Madrid distrito 13
"2807914","28079",28,GAU Madrid,Madrid,Madrid distrito 14
"2807915","28079",28,GAU Madrid,Madrid,Madrid distrito 15
"2807916","28079",28,GAU Madrid,Madrid,Madrid distrito 16
"2807917","28079",28,GAU Madrid,Madrid,Madrid distrito 17
"2807918","28079",28,GAU Madrid,Madrid,Madrid distrito 18
"2807919","28079",28,GAU Madrid,Madrid,Madrid distrito 19
"2807920","28079",28,GAU Madrid,Madrid,Madrid distrito 20
"2807921","28079",28,GAU Madrid,Madrid,Madrid distrito 21
"2808001","28080",28,GAU Madrid,Madrid,Majadahonda distrito 01
"2808002","28080",28,GAU Madrid,Madrid,Majadahonda distrito 02
"28082","28082",28,"28082",Madrid,Manzanares el Real
"28083","28083",28,GAU Madrid,Madrid,Meco
"28084","28084",28,GAU Madrid,Madrid,Mejorada del Campo
"28085","28085",28,"28085",Madrid,Miraflores de la Sierra
"28086","28086",28,"28086",Madrid,"Molar, El"
"28087","28087",28,"28087",Madrid,"Molinos, Los"
"28089","28089",28,GAU Madrid,Madrid,Moraleja de Enmedio
"28090","28090",28,"28090",Madrid,Moralzarzal
"2809101","28091",28,"28091",Madrid,Morata de Tajuña distrito 01
"2809102","28091",28,"28091",Madrid,Morata de Tajuña distrito 02
"2809201","28092",28,GAU Madrid,Madrid,Móstoles distrito 01
"2809202","28092",28,GAU Madrid,Madrid,Móstoles distrito 02
"2809203","28092",28,GAU Madrid,Madrid,Móstoles distrito 03
"2809204","28092",28,GAU Madrid,Madrid,Móstoles distrito 04
"28093","28093",28,"28093",Madrid,Navacerrada
"28095","28095",28,"28095",Madrid,Navalagamella
"28096","28096",28,GAU Madrid,Madrid,Navalcarnero
28099_AM,28099_AM,28,28099_AM,Madrid,Navas del Rey agregacion de municipios
"28100","28100",28,"28100",Madrid,Nuevo Baztán
"28104","28104",28,GAU Madrid,Madrid,Paracuellos de Jarama
"28106","28106",28,GAU Madrid,Madrid,Parla
"28108","28108",28,"28108",Madrid,Pedrezuela
"28109","28109",28,"28109",Madrid,Pelayos de la Presa
"28110","28110",28,"28110",Madrid,Perales de Tajuña
"2811301","28113",28,GAU Madrid,Madrid,Pinto distrito 01
"2811302","28113",28,GAU Madrid,Madrid,Pinto distrito 02
"2811501","28115",28,GAU Madrid,Madrid,Pozuelo de Alarcón distrito 01
"2811502","28115",28,GAU Madrid,Madrid,Pozuelo de Alarcón distrito 02
"28119","28119",28,"28119",Madrid,Quijorna
"28123","28123",28,GAU Madrid,Madrid,Rivas-Vaciamadrid
"28125","28125",28,"28125",Madrid,Robledo de Chavela
"28127","28127",28,GAU Madrid,Madrid,"Rozas de Madrid, Las"
"28129","28129",28,GAU Madrid,Madrid,San Agustín del Guadalix
"28130","28130",28,GAU Madrid,Madrid,San Fernando de Henares
