id,id_municipio,id_provincia,gau,provincia,distrito,municipio,poblacion
"41005","41005","41","41005",Sevilla,Alcalá del Río,Alcalá del Río,"12264.0"
"41006","41006","41","41006",Sevilla,Alcolea del Río,Alcolea del Río,"3348.0"
"4100701","41007","41",GAU Sevilla,Sevilla,"Algaba, La distrito 01","Algaba, La","4715.0"
"4100702","41007","41",GAU Sevilla,Sevilla,"Algaba, La distrito 02","Algaba, La","11769.0"
"41010","41010","41",GAU Sevilla,Sevilla,Almensilla,Almensilla,"6287.0"
"4101101","41011","41","41011",Sevilla,Arahal distrito 01,Arahal,"5737.0"
"4101102","41011","41","41011",Sevilla,Arahal distrito 02,Arahal,"3683.0"
"4101103","41011","41","41011",Sevilla,Arahal distrito 03,Arahal,"4929.0"
"4101104","41011","41","41011",Sevilla,Arahal distrito 04,Arahal,"5148.0"
"41012","41012","41","41012",Sevilla,Aznalcázar,Aznalcázar,"4614.0"
"41013","41013","41","41013",Sevilla,Aznalcóllar,Aznalcóllar,"6060.0"
"41014","41014","41","41014",Sevilla,Badolatosa,Badolatosa,"3099.0"
"4101501","41015","41","41015",Sevilla,Benacazón distrito 01,Benacazón,"2539.0"
"4101502","41015","41","41015",Sevilla,Benacazón distrito 02,Benacazón,"4783.0"
"4101601","41016","41","41016",Sevilla,Bollullos de la Mitación distrito 01,Bollullos de la Mitación,"6645.0"
"4101602","41016","41","41016",Sevilla,Bollullos de la Mitación distrito 02,Bollullos de la Mitación,"4454.0"
"41017","41017","41",GAU Sevilla,Sevilla,Bormujos,Bormujos,"22390.0"
"41018","41018","41","41018",Sevilla,Brenes,Brenes,"12581.0"
"41019","41019","41","41019",Sevilla,Burguillos,Burguillos,"6902.0"
"4102001","41020","41","41020",Sevilla,"Cabezas de San Juan, Las distrito 01","Cabezas de San Juan, Las","5216.0"
"4102002","41020","41","41020",Sevilla,"Cabezas de San Juan, Las distrito 02","Cabezas de San Juan, Las","11119.0"
"41021","41021","41",GAU Sevilla,Sevilla,Camas,Camas,"27490.0"
"41022","41022","41","41022",Sevilla,"Campana, La","Campana, La","5228.0"
"4102301","41023","41","41023",Sevilla,Cantillana distrito 01,Cantillana,"5351.0"
"4102302","41023","41","41023",Sevilla,Cantillana distrito 02,Cantillana,"5404.0"
"41024","41024","41","41024",Sevilla,Carmona,Carmona,"29123.0"
41025_AM,41025_AM,"41",41025_AM,Sevilla,Carrión de los Céspedes agregacion de municipios,Carrión de los Céspedes agregacion de municipios,"3220.0"
"41026","41026","41","41026",Sevilla,Casariche,Casariche,"5384.0"
"41027","41027","41","41027",Sevilla,Castilblanco de los Arroyos,Castilblanco de los Arroyos,"5059.0"
"41028","41028","41",GAU Sevilla,Sevilla,Castilleja de Guzmán,Castilleja de Guzmán,"2860.0"
"41029","41029","41",GAU Sevilla,Sevilla,Castilleja de la Cuesta,Castilleja de la Cuesta,"17366.0"
41032_AM,41032_AM,"41",41032_AM,Sevilla,Cazalla de la Sierra agregacion de municipios,Cazalla de la Sierra agregacion de municipios,"6790.0"
41033_AM,41033_AM,"41",41033_AM,Sevilla,Constantina agregacion de municipios,Constantina agregacion de municipios,"7402.0"
"4103401","41034","41",GAU Sevilla,Sevilla,Coria del Río distrito 01,Coria del Río,"18108.0"
"4103402","41034","41",GAU Sevilla,Sevilla,Coria del Río distrito 02,Coria del Río,"3651.0"
"4103403","41034","41",GAU Sevilla,Sevilla,Coria del Río distrito 03,Coria del Río,"9015.0"
"41036","41036","41","41036",Sevilla,"Coronil, El","Coronil, El","4699.0"
"41037","41037","41","41037",Sevilla,"Corrales, Los","Corrales, Los","3985.0"
"4103801","41038","41",GAU Sevilla,Sevilla,Dos Hermanas distrito 01,Dos Hermanas,"11588.0"
"4103802","41038","41",GAU Sevilla,Sevilla,Dos Hermanas distrito 02,Dos Hermanas,"18844.0"
"4103803","41038","41",GAU Sevilla,Sevilla,Dos Hermanas distrito 03,Dos Hermanas,"22405.0"
"4103804","41038","41",GAU Sevilla,Sevilla,Dos Hermanas distrito 04,Dos Hermanas,"38419.0"
"4103805","41038","41",GAU Sevilla,Sevilla,Dos Hermanas distrito 05,Dos Hermanas,"44994.0"
"4103901","41039","41","41039",Sevilla,Écija distrito 01,Écija,"13739.0"
"4103902","41039","41","41039",Sevilla,Écija distrito 02,Écija,"5764.0"
"4103903","41039","41","41039",Sevilla,Écija distrito 03,Écija,"9670.0"
"4103904","41039","41","41039",Sevilla,Écija distrito 04,Écija,"7104.0"
"4103905","41039","41","41039",Sevilla,Écija distrito 05,Écija,"3561.0"
"41040","41040","41",GAU Sevilla,Sevilla,Espartinas,Espartinas,"16048.0"
41041_AM,41041_AM,"41",41041_AM,Sevilla,Estepa agregacion de municipios,Estepa agregacion de municipios,"13334.0"
"41042","41042","41","41042",Sevilla,Fuentes de Andalucía,Fuentes de Andalucía,"7160.0"
"41044","41044","41",GAU Sevilla,Sevilla,Gelves,Gelves,"10295.0"
"4104501","41045","41","41045",Sevilla,Gerena distrito 01,Gerena,"2759.0"
"4104502","41045","41","41045",Sevilla,Gerena distrito 02,Gerena,"4981.0"
41046_AM,41046_AM,"41",41046_AM,Sevilla,Gilena agregacion de municipios,Gilena agregacion de municipios,"5731.0"
"41047","41047","41",GAU Sevilla,Sevilla,Gines,Gines,"13529.0"
"46136","46136","46","46136",Valencia,Godelleta,Godelleta,"3714.0"
41048_AM,41048_AM,"41",41048_AM,Sevilla,Guadalcanal agregacion de municipios,Guadalcanal agregacion de municipios,"4912.0"
"41049","41049","41","41049",Sevilla,Guillena,Guillena,"13054.0"
"41050","41050","41","41050",Sevilla,Herrera,Herrera,"6504.0"
"41051","41051","41","41051",Sevilla,Huévar del Aljarafe,Huévar del Aljarafe,"3129.0"
"41052","41052","41","41052",Sevilla,Lantejuela,Lantejuela,"3856.0"
"4105301","41053","41","41053",Sevilla,Lebrija distrito 01,Lebrija,"8882.0"
"4105302","41053","41","41053",Sevilla,Lebrija distrito 02,Lebrija,"4730.0"
"4105303","41053","41","41053",Sevilla,Lebrija distrito 03,Lebrija,"5615.0"
"4105304","41053","41","41053",Sevilla,Lebrija distrito 04,Lebrija,"8389.0"
"4105501","41055","41","41055",Sevilla,Lora del Río distrito 01,Lora del Río,"5481.0"
"4105502","41055","41","41055",Sevilla,Lora del Río distrito 02,Lora del Río,"9196.0"
"4105503","41055","41","41055",Sevilla,Lora del Río distrito 03,Lora del Río,"3901.0"
"41056","41056","41","41056",Sevilla,"Luisiana, La","Luisiana, La","4587.0"
"4105801","41058","41",GAU Sevilla,Sevilla,Mairena del Alcor distrito 01,Mairena del Alcor,"4047.0"
"4105802","41058","41",GAU Sevilla,Sevilla,Mairena del Alcor distrito 02,Mairena del Alcor,"8875.0"
"4105803","41058","41",GAU Sevilla,Sevilla,Mairena del Alcor distrito 03,Mairena del Alcor,"10971.0"
"41059","41059","41",GAU Sevilla,Sevilla,Mairena del Aljarafe,Mairena del Aljarafe,"46895.0"
"4106001","41060","41","41060",Sevilla,Marchena distrito 01,Marchena,"6063.0"
"4106002","41060","41","41060",Sevilla,Marchena distrito 02,Marchena,"3342.0"
"4106003","41060","41","41060",Sevilla,Marchena distrito 03,Marchena,"9912.0"
"41061","41061","41","41061",Sevilla,Marinaleda,Marinaleda,"2618.0"
"41062","41062","41","41062",Sevilla,Martín de la Jara,Martín de la Jara,"2663.0"
"41063","41063","41","41063",Sevilla,"Molares, Los","Molares, Los","3563.0"
"41064","41064","41","41064",Sevilla,Montellano,Montellano,"7014.0"
41065_AM,41065_AM,"41",41065_AM,Sevilla,Morón de la Frontera agregacion de municipios,Morón de la Frontera agregacion de municipios,"28823.0"
"4106701","41067","41","41067",Sevilla,Olivares distrito 01,Olivares,"5181.0"
"4106702","41067","41","41067",Sevilla,Olivares distrito 02,Olivares,"4271.0"
"41068","41068","41","41068",Sevilla,Osuna,Osuna,"17594.0"
"4106901","41069","41",GAU Sevilla,Sevilla,"Palacios y Villafranca, Los distrito 01","Palacios y Villafranca, Los","8515.0"
"4106902","41069","41",GAU Sevilla,Sevilla,"Palacios y Villafranca, Los distrito 02","Palacios y Villafranca, Los","7565.0"
"4106903","41069","41",GAU Sevilla,Sevilla,"Palacios y Villafranca, Los distrito 03","Palacios y Villafranca, Los","11482.0"
"4106904","41069","41",GAU Sevilla,Sevilla,"Palacios y Villafranca, Los distrito 04","Palacios y Villafranca, Los","11116.0"
"41070","41070","41",GAU Sevilla,Sevilla,Palomares del Río,Palomares del Río,"9020.0"
"41071","41071","41","41071",Sevilla,Paradas,Paradas,"6850.0"
"41072","41072","41","41072",Sevilla,Pedrera,Pedrera,"5147.0"
"41074","41074","41","41074",Sevilla,Peñaflor,Peñaflor,"3648.0"
"41075","41075","41","41075",Sevilla,Pilas,Pilas,"13856.0"
41076_AM,41076_AM,"41",41076_AM,Sevilla,Pruna agregacion de municipios,Pruna agregacion de municipios,"4933.0"
"4107701","41077","41","41077",Sevilla,"Puebla de Cazalla, La distrito 01","Puebla de Cazalla, La","2667.0"
"4107702","41077","41","41077",Sevilla,"Puebla de Cazalla, La distrito 02","Puebla de Cazalla, La","5417.0"
"4107703","41077","41","41077",Sevilla,"Puebla de Cazalla, La distrito 03","Puebla de Cazalla, La","2812.0"
"41078","41078","41","41078",Sevilla,"Puebla de los Infantes, La","Puebla de los Infantes, La","2999.0"
"41079","41079","41",GAU Sevilla,Sevilla,"Puebla del Río, La","Puebla del Río, La","11873.0"
41080_AM,41080_AM,"41",41080_AM,Sevilla,"Real de la Jara, El agregacion de municipios","Real de la Jara, El agregacion de municipios","6899.0"
"4108101","41081","41",GAU Sevilla,Sevilla,"Rinconada, La distrito 01","Rinconada, La","10583.0"
"4108102","41081","41",GAU Sevilla,Sevilla,"Rinconada, La distrito 02","Rinconada, La","28621.0"
"41082","41082","41","41082",Sevilla,"Roda de Andalucía, La","Roda de Andalucía, La","4223.0"
"41084","41084","41","41084",Sevilla,"Rubio, El","Rubio, El","3376.0"
"41085","41085","41","41085",Sevilla,Salteras,Salteras,"5646.0"
"41086","41086","41",GAU Sevilla,Sevilla,San Juan de Aznalfarache,San Juan de Aznalfarache,"22088.0"
"4108701","41087","41","41087",Sevilla,Sanlúcar la Mayor distrito 01,Sanlúcar la Mayor,"7871.0"
"4108702","41087","41","41087",Sevilla,Sanlúcar la Mayor distrito 02,Sanlúcar la Mayor,"6155.0"
"41089","41089","41",GAU Sevilla,Sevilla,Santiponce,Santiponce,"8491.0"
"41090","41090","41","41090",Sevilla,"Saucejo, El","Saucejo, El","4247.0"
"4109101","41091","41",GAU Sevilla,Sevilla,Sevilla distrito 01,Sevilla,"54914.0"
"4109102","41091","41",GAU Sevilla,Sevilla,Sevilla distrito 02,Sevilla,"73367.0"
"4109103","41091","41",GAU Sevilla,Sevilla,Sevilla distrito 03,Sevilla,"50394.0"
"4109104","41091","41",GAU Sevilla,Sevilla,Sevilla distrito 04,Sevilla,"88244.0"
"4109105","41091","41",GAU Sevilla,Sevilla,Sevilla distrito 05,Sevilla,"68916.0"
"4109106","41091","41",GAU Sevilla,Sevilla,Sevilla distrito 06,Sevilla,"46253.0"
"4109107","41091","41",GAU Sevilla,Sevilla,Sevilla distrito 07,Sevilla,"72030.0"
"4109108","41091","41",GAU Sevilla,Sevilla,Sevilla distrito 08,Sevilla,"59239.0"
"4109109","41091","41",GAU Sevilla,Sevilla,Sevilla distrito 09,Sevilla,"104255.0"
"4109110","41091","41",GAU Sevilla,Sevilla,Sevilla distrito 10,Sevilla,"41589.0"
"4109111","41091","41",GAU Sevilla,Sevilla,Sevilla distrito 11,Sevilla,"25033.0"
"4109201","41092","41","41092",Sevilla,Tocina distrito 01,Tocina,"4707.0"
"4109202","41092","41","41092",Sevilla,Tocina distrito 02,Tocina,"4801.0"
"41093","41093","41",GAU Sevilla,Sevilla,Tomares,Tomares,"25370.0"
"4109401","41094","41","41094",Sevilla,Umbrete distrito 01,Umbrete,"5361.0"
"4109402","41094","41","41094",Sevilla,Umbrete distrito 02,Umbrete,"3725.0"
"4109501","41095","41",GAU Utrera,Sevilla,Utrera distrito 01,Utrera,"12679.0"
"4109502","41095","41",GAU Utrera,Sevilla,Utrera distrito 02,Utrera,"7791.0"
"4109503","41095","41",GAU Utrera,Sevilla,Utrera distrito 03,Utrera,"10024.0"
"4109504","41095","41",GAU Utrera,Sevilla,Utrera distrito 04,Utrera,"3571.0"
"4109505","41095","41",GAU Utrera,Sevilla,Utrera distrito 05,Utrera,"17080.0"
"41096","41096","41",GAU Sevilla,Sevilla,Valencina de la Concepción,Valencina de la Concepción,"7894.0"
"41097","41097","41","41097",Sevilla,Villamanrique de la Condesa,Villamanrique de la Condesa,"4531.0"
"41098","41098","41","41098",Sevilla,Villanueva del Ariscal,Villanueva del Ariscal,"6673.0"
"41099","41099","41","41099",Sevilla,Villanueva del Río y Minas,Villanueva del Río y Minas,"4892.0"
"41101","41101","41","41101",Sevilla,Villaverde del Río,Villaverde del Río,"7811.0"
"41102","41102","41",GAU Sevilla,Sevilla,"Viso del Alcor, El","Viso del Alcor, El","19251.0"
"41901","41901","41","41901",Sevilla,Cañada Rosal,Cañada Rosal,"3347.0"
"41902","41902","41","41902",Sevilla,Isla Mayor,Isla Mayor,"5826.0"
"41903","41903","41","41903",Sevilla,"Cuervo de Sevilla, El","Cuervo de Sevilla, El","8667.0"
"41904","41904","41",GAU Utrera,Sevilla,"Palmar de Troya, El","Palmar de Troya, El","2340.0"
42004_AM,42004_AM,"42",42004_AM,Soria,Ágreda agregacion de municipios,Ágreda agregacion de municipios,"3148.0"
"42020","42020","42","42020",Soria,Almazán,Almazán,"5411.0"
42025_AM,42025_AM,"42",42025_AM,Soria,Arcos de Jalón agregacion de municipios,Arcos de Jalón agregacion de municipios,"4888.0"
42035_AM,42035_AM,"42",42035_AM,Soria,Berlanga de Duero agregacion de municipios,Berlanga de Duero agregacion de municipios,"4919.0"
42043_AM,42043_AM,"42",42043_AM,Soria,Burgo de Osma-Ciudad de Osma agregacion de municipios,Burgo de Osma-Ciudad de Osma agregacion de municipios,"5395.0"
42069_AM,42069_AM,"42",42069_AM,Soria,Covaleda agregacion de municipios,Covaleda agregacion de municipios,"4766.0"
42094_AM,42094_AM,"42",42094_AM,Soria,Garray agregacion de municipios,Garray agregacion de municipios,"4717.0"
"42095","42095","42","42095",Soria,Golmayo,Golmayo,"2844.0"
42129_AM,42129_AM,"42",42129_AM,Soria,Navaleno agregacion de municipios,Navaleno agregacion de municipios,"2510.0"
"42134","42134","42","42134",Soria,Ólvega,Ólvega,"3668.0"
"42162","42162","42","42162",Soria,San Esteban de Gormaz,San Esteban de Gormaz,"2948.0"
42164_AM,42164_AM,"42",42164_AM,Soria,San Leonardo de Yagüe agregacion de municipios,San Leonardo de Yagüe agregacion de municipios,"3838.0"
"4217301","42173","42",GAU Soria,Soria,Soria distrito 01,Soria,"12097.0"
"4217302","42173","42",GAU Soria,Soria,Soria distrito 02,Soria,"22494.0"
"4217303","42173","42",GAU Soria,Soria,Soria distrito 03,Soria,"5104.0"
"43002","43002","43","43002",Tarragona,Albinyana,Albinyana,"2504.0"
"43004","43004","43","43004",Tarragona,Alcanar,Alcanar,"9579.0"
"4300501","43005","43","43005",Tarragona,Alcover distrito 01,Alcover,"2684.0"
"4300502","43005","43","43005",Tarragona,Alcover distrito 02,Alcover,"2501.0"
43007_AM,43007_AM,"43",43007_AM,Tarragona,"Aleixar, L' agregacion de municipios","Aleixar, L' agregacion de municipios","5825.0"
43009_AM,43009_AM,"43",43009_AM,Tarragona,Alforja agregacion de municipios,Alforja agregacion de municipios,"5185.0"
"43012","43012","43",GAU Tarragona - Reus,Tarragona,Altafulla,Altafulla,"5512.0"
"43013","43013","43","43013",Tarragona,"Ametlla de Mar, L'","Ametlla de Mar, L'","7131.0"
43019_AM,43019_AM,"43",43019_AM,Tarragona,Ascó agregacion de municipios,Ascó agregacion de municipios,"5597.0"
43020_AM,43020_AM,"43",43020_AM,Tarragona,Banyeres del Penedès agregacion de municipios,Banyeres del Penedès agregacion de municipios,"5583.0"
43026_AM,43026_AM,"43",43026_AM,Tarragona,Benissanet agregacion de municipios,Benissanet agregacion de municipios,"6086.0"
"43028","43028","43","43028",Tarragona,"Bisbal del Penedès, La","Bisbal del Penedès, La","3830.0"
"43037","43037","43","43037",Tarragona,Calafell,Calafell,"28463.0"
43038_AM,43038_AM,"43",43038_AM,Tarragona,Cambrils agregacion de municipios,Cambrils agregacion de municipios,"37257.0"
43042_AM,43042_AM,"43",43042_AM,Tarragona,Castellvell del Camp agregacion de municipios,Castellvell del Camp agregacion de municipios,"4195.0"
43043_AM,43043_AM,"43",43043_AM,Tarragona,"Catllar, El agregacion de municipios","Catllar, El agregacion de municipios","6468.0"
"43044","43044","43","43044",Tarragona,"Sénia, La","Sénia, La","5530.0"
"4304701","43047","43",GAU Tarragona - Reus,Tarragona,Constantí distrito 01,Constantí,"3870.0"
"4304702","43047","43",GAU Tarragona - Reus,Tarragona,Constantí distrito 02,Constantí,"2854.0"
"43050","43050","43","43050",Tarragona,Creixell,Creixell,"3912.0"
"43051","43051","43","43051",Tarragona,Cunit,Cunit,"14081.0"
43052_AM,43052_AM,"43",43052_AM,Tarragona,Xerta agregacion de municipios,Xerta agregacion de municipios,"5566.0"
43054_AM,43054_AM,"43",43054_AM,Tarragona,"Espluga de Francolí, L' agregacion de municipios","Espluga de Francolí, L' agregacion de municipios","5295.0"
43055_AM,43055_AM,"43",43055_AM,Tarragona,Falset agregacion de municipios,Falset agregacion de municipios,"5113.0"
43060_AM,43060_AM,"43",43060_AM,Tarragona,Flix agregacion de municipios,Flix agregacion de municipios,"5457.0"
43064_AM,43064_AM,"43",43064_AM,Tarragona,Gandesa agregacion de municipios,Gandesa agregacion de municipios,"4977.0"
43078_AM,43078_AM,"43",43078_AM,Tarragona,Masdenverge agregacion de municipios,Masdenverge agregacion de municipios,"3409.0"
"43086","43086","43","43086",Tarragona,Montblanc,Montblanc,"7433.0"
43088_AM,43088_AM,"43",43088_AM,Tarragona,Montbrió del Camp agregacion de municipios,Montbrió del Camp agregacion de municipios,"5089.0"
43090_AM,43090_AM,"43",43090_AM,Tarragona,"Montmell, El agregacion de municipios","Montmell, El agregacion de municipios","5040.0"
"43092","43092","43","43092",Tarragona,Mont-roig del Camp,Mont-roig del Camp,"12689.0"
"43093","43093","43","43093",Tarragona,Móra d'Ebre,Móra d'Ebre,"5585.0"
43094_AM,43094_AM,"43",43094_AM,Tarragona,Móra la Nova agregacion de municipios,Móra la Nova agregacion de municipios,"5429.0"
43095_AM,43095_AM,"43",43095_AM,Tarragona,"Morell, El agregacion de municipios","Morell, El agregacion de municipios","5007.0"
"43100","43100","43",GAU Tarragona - Reus,Tarragona,"Pallaresos, Els","Pallaresos, Els","4872.0"
"43104","43104","43","43104",Tarragona,"Perelló, El","Perelló, El","2846.0"
43108_AM,43108_AM,"43",43108_AM,Tarragona,"Pla de Santa Maria, El agregacion de municipios","Pla de Santa Maria, El agregacion de municipios","4871.0"
"43109","43109","43",GAU Tarragona - Reus,Tarragona,"Pobla de Mafumet, La","Pobla de Mafumet, La","4025.0"
"43111","43111","43","43111",Tarragona,"Pobla de Montornès, La","Pobla de Montornès, La","2999.0"
"4312301","43123","43",GAU Tarragona - Reus,Tarragona,Reus distrito 01,Reus,"4804.0"
"4312302","43123","43",GAU Tarragona - Reus,Tarragona,Reus distrito 02,Reus,"19191.0"
"4312303","43123","43",GAU Tarragona - Reus,Tarragona,Reus distrito 03,Reus,"17444.0"
"4312304","43123","43",GAU Tarragona - Reus,Tarragona,Reus distrito 04,Reus,"9330.0"
"4312305","43123","43",GAU Tarragona - Reus,Tarragona,Reus distrito 05,Reus,"10855.0"
"4312306","43123","43",GAU Tarragona - Reus,Tarragona,Reus distrito 06,Reus,"19299.0"
"4312307","43123","43",GAU Tarragona - Reus,Tarragona,Reus distrito 07,Reus,"8801.0"
"4312308","43123","43",GAU Tarragona - Reus,Tarragona,Reus distrito 08,Reus,"11629.0"
4312310_AD,"43123","43",GAU Tarragona - Reus,Tarragona,Reus distrito 10 agregacion de distritos,Reus,"4731.0"
43126_AM,43126_AM,"43",43126_AM,Tarragona,"Riera de Gaià, La agregacion de municipios","Riera de Gaià, La agregacion de municipios","8732.0"
43128_AM,43128_AM,"43",43128_AM,Tarragona,Riudecols agregacion de municipios,Riudecols agregacion de municipios,"5430.0"
"43129","43129","43",GAU Tarragona - Reus,Tarragona,Riudoms,Riudoms,"6617.0"
"43131","43131","43","43131",Tarragona,Roda de BerÍ,Roda de BerÍ,"7127.0"
"4313301","43133","43","43133",Tarragona,Roquetes distrito 01,Roquetes,"3197.0"
"4313302","43133","43","43133",Tarragona,Roquetes distrito 02,Roquetes,"4962.0"
"4313601","43136","43","43136",Tarragona,Sant Carles de la Ràpita distrito 01,Sant Carles de la Ràpita,"9122.0"
"4313602","43136","43","43136",Tarragona,Sant Carles de la Ràpita distrito 02,Sant Carles de la Ràpita,"5809.0"
43137_AM,43137_AM,"43",43137_AM,Tarragona,Sant Jaume dels Domenys agregacion de municipios,Sant Jaume dels Domenys agregacion de municipios,"5047.0"
"43138","43138","43","43138",Tarragona,Santa Bàrbara,Santa Bàrbara,"3762.0"
"43139","43139","43","43139",Tarragona,Santa Coloma de Queralt,Santa Coloma de Queralt,"2702.0"
"43140","43140","43","43140",Tarragona,Santa Oliva,Santa Oliva,"3450.0"
43142_AM,43142_AM,"43",43142_AM,Tarragona,Sarral agregacion de municipios,Sarral agregacion de municipios,"2678.0"
"4314501","43145","43",GAU Tarragona - Reus,Tarragona,"Selva del Camp, La distrito 01","Selva del Camp, La","2630.0"
"4314502","43145","43",GAU Tarragona - Reus,Tarragona,"Selva del Camp, La distrito 02","Selva del Camp, La","3064.0"
4314803_AD,"43148","43",GAU Tarragona - Reus,Tarragona,Tarragona distrito 03 agregacion de distritos,Tarragona,"7751.0"
"4314804","43148","43",GAU Tarragona - Reus,Tarragona,Tarragona distrito 04,Tarragona,"16769.0"
"4314805","43148","43",GAU Tarragona - Reus,Tarragona,Tarragona distrito 05,Tarragona,"11575.0"
"4314806","43148","43",GAU Tarragona - Reus,Tarragona,Tarragona distrito 06,Tarragona,"24217.0"
"4314807","43148","43",GAU Tarragona - Reus,Tarragona,Tarragona distrito 07,Tarragona,"43491.0"
"4314808","43148","43",GAU Tarragona - Reus,Tarragona,Tarragona distrito 08,Tarragona,"22623.0"
"4314809","43148","43",GAU Tarragona - Reus,Tarragona,Tarragona distrito 09,Tarragona,"9010.0"
"43153","43153","43",GAU Tarragona - Reus,Tarragona,Torredembarra,Torredembarra,"17057.0"
"4315501","43155","43","43155",Tarragona,Tortosa distrito 01,Tortosa,"10339.0"
"4315502","43155","43","43155",Tarragona,Tortosa distrito 02,Tortosa,"5634.0"
"4315503","43155","43","43155",Tarragona,Tortosa distrito 03,Tortosa,"5350.0"
"4315504","43155","43","43155",Tarragona,Tortosa distrito 04,Tortosa,"12249.0"
"43156","43156","43","43156",Tarragona,Ulldecona,Ulldecona,"6317.0"
"43161","43161","43","43161",Tarragona,Valls,Valls,"24553.0"
"43162","43162","43","43162",Tarragona,Vandellòs i l'Hospitalet de l'Infant,Vandellòs i l'Hospitalet de l'Infant,"6645.0"
"4316301","43163","43","43163",Tarragona,"Vendrell, El distrito 01","Vendrell, El","4746.0"
"4316302","43163","43","43163",Tarragona,"Vendrell, El distrito 02","Vendrell, El","11622.0"
"4316303","43163","43","43163",Tarragona,"Vendrell, El distrito 03","Vendrell, El","22523.0"
43166_AM,43166_AM,"43",43166_AM,Tarragona,Vilallonga del Camp agregacion de municipios,Vilallonga del Camp agregacion de municipios,"5252.0"
"43171","43171","43",GAU Tarragona - Reus,Tarragona,Vila-seca,Vila-seca,"22522.0"
"43901","43901","43","43901",Tarragona,Deltebre,Deltebre,"11539.0"
"43902","43902","43","43902",Tarragona,Sant Jaume d'Enveja,Sant Jaume d'Enveja,"3552.0"
"43903","43903","43","43903",Tarragona,Camarles,Camarles,"3220.0"
"43904","43904","43","43904",Tarragona,"Aldea, L'","Aldea, L'","4160.0"
"43905","43905","43",GAU Tarragona - Reus,Tarragona,Salou,Salou,"28512.0"
"43906","43906","43","43906",Tarragona,"Ampolla, L'","Ampolla, L'","3444.0"
"43907","43907","43",GAU Tarragona - Reus,Tarragona,"Canonja, La","Canonja, La","5933.0"
44008_AM,44008_AM,"44",44008_AM,Teruel,Albalate del Arzobispo agregacion de municipios,Albalate del Arzobispo agregacion de municipios,"6303.0"
44009_AM,44009_AM,"44",44009_AM,Teruel,Albarracín agregacion de municipios,Albarracín agregacion de municipios,"4342.0"
"44013","44013","44","44013",Teruel,Alcañiz,Alcañiz,"16029.0"
44014_AM,44014_AM,"44",44014_AM,Teruel,Alcorisa agregacion de municipios,Alcorisa agregacion de municipios,"5648.0"
"4402501","44025","44","44025",Teruel,Andorra distrito 01,Andorra,"4117.0"
"4402502","44025","44","44025",Teruel,Andorra distrito 02,Andorra,"3210.0"
44050_AM,44050_AM,"44",44050_AM,Teruel,Calamocha agregacion de municipios,Calamocha agregacion de municipios,"5664.0"
44051_AM,44051_AM,"44",44051_AM,Teruel,Calanda agregacion de municipios,Calanda agregacion de municipios,"4828.0"
44056_AM,44056_AM,"44",44056_AM,Teruel,Caminreal agregacion de municipios,Caminreal agregacion de municipios,"3210.0"
44059_AM,44059_AM,"44",44059_AM,Teruel,Cantavieja agregacion de municipios,Cantavieja agregacion de municipios,"4551.0"
44068_AM,44068_AM,"44",44068_AM,Teruel,Castelserás agregacion de municipios,Castelserás agregacion de municipios,"5041.0"
"44076","44076","44","44076",Teruel,Cella,Cella,"2578.0"
"44153","44153","44","44153",Teruel,Monreal del Campo,Monreal del Campo,"2522.0"
44155_AM,44155_AM,"44",44155_AM,Teruel,Montalbán agregacion de municipios,Montalbán agregacion de municipios,"5570.0"
"45187","45187","45","45187",Toledo,Villafranca de los Caballeros,Villafranca de los Caballeros,"4866.0"
44158_AM,44158_AM,"44",44158_AM,Teruel,Mora de Rubielos agregacion de municipios,Mora de Rubielos agregacion de municipios,"4741.0"
44209_AM,44209_AM,"44",44209_AM,Teruel,Santa Eulalia agregacion de municipios,Santa Eulalia agregacion de municipios,"4774.0"
44210_AM,44210_AM,"44",44210_AM,Teruel,Sarrión agregacion de municipios,Sarrión agregacion de municipios,"4619.0"
"44216","44216","44",GAU Teruel,Teruel,Teruel,Teruel,"35994.0"
44238_AM,44238_AM,"44",44238_AM,Teruel,Utrillas agregacion de municipios,Utrillas agregacion de municipios,"4955.0"
44246_AM,44246_AM,"44",44246_AM,Teruel,Valderrobres agregacion de municipios,Valderrobres agregacion de municipios,"5849.0"
"45002","45002","45","45002",Toledo,Alameda de la Sagra,Alameda de la Sagra,"3757.0"
45012_AM,45012_AM,"45",45012_AM,Toledo,Almonacid de Toledo agregacion de municipios,Almonacid de Toledo agregacion de municipios,"2661.0"
45013_AM,45013_AM,"45",45013_AM,Toledo,Almorox agregacion de municipios,Almorox agregacion de municipios,"2607.0"
"45014","45014","45","45014",Toledo,Añover de Tajo,Añover de Tajo,"5202.0"
"45016","45016","45",GAU Toledo,Toledo,Argés,Argés,"6621.0"
"45019","45019","45",GAU Toledo,Toledo,Bargas,Bargas,"10611.0"
45020_AM,45020_AM,"45",45020_AM,Toledo,Belvís de la Jara agregacion de municipios,Belvís de la Jara agregacion de municipios,"5076.0"
"45021","45021","45","45021",Toledo,Borox,Borox,"3981.0"
45023_AM,45023_AM,"45",45023_AM,Toledo,Burguillos de Toledo agregacion de municipios,Burguillos de Toledo agregacion de municipios,"5626.0"
"45028","45028","45",GAU Talavera de la Reina,Toledo,Calera y Chozas,Calera y Chozas,"4641.0"
"45031","45031","45","45031",Toledo,Camarena,Camarena,"4243.0"
